channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,channel10
0.24277818770674842,0.4978763594138239,0.6752393012550201,0.28392613571895287,0.25419094394098474,0.4395503251692766,0.5605803055566744,0.6031142074822523,0.834706262560111,0.5657688963004791
0.6903670650180499,0.13729413672281532,0.3944687706217226,0.20798518758962703,0.28807118989050473,0.8394738090215966,0.9982536107864863,0.28256483382998776,0.12794569966881997,0.8377701624784534
0.6114801826099542,0.15124425332211555,0.9531216772906768,0.9684898514581407,0.682496330499817,0.9439224589193443,0.310495925930551,0.3166023631324425,0.2786460251463133,0.08895710019465108
0.7175420371250416,0.035458437339033755,0.936101845228317,0.011308885007676572,0.7968971821263799,0.4799029191294303,0.32620433717259056,0.04293513777285429,0.41367755683685825,0.9429817357712829
0.2522705462883047,0.25708332801307265,0.23974248693007405,0.4039682492338319,0.09355320280698176,0.06746506013615472,0.3612813943907601,0.18714377232377888,0.19715819049888728,0.14347733498015192
0.7529489064987198,0.1830147946573406,0.953352366687885,0.8557861246201006,0.466814099385396,0.8984613167211853,0.8973421253219708,0.6834975821512413,0.4248470630822546,0.2514642020313015
0.7894907536273306,0.5295707889042579,0.28551177780826953,0.8181299959355292,0.6976453802467084,0.1353644674387744,0.0786173443911945,0.05622547856144,0.559290624784181,0.7818823753152773
0.49525217496963525,0.5778242767660049,0.05976566983421028,0.0047257463151411105,0.18607664696863524,0.7960755029611538,0.5502738675546921,0.5433824677864196,0.6421166408920218,0.28131942943642996
0.003838545160867013,0.49922374484450827,0.8229349894541588,0.3723158638786076,0.45369188456981613,0.6615263255300173,0.6170081289963735,0.819996545541913,0.19335632331245878,0.716442718935575
0.5862826108161536,0.2869288771107775,0.20271166297787002,0.4994640548618302,0.0905587932814923,0.07698421178443315,0.047350591550350374,0.18339288898023853,0.9593925052079885,0.6274482323702961
0.5647184421112753,0.20688883819552129,0.5748990159883102,0.31014260827756324,0.6091409639260619,0.21483619476952798,0.2948408588992487,0.054292603755501934,0.8653492806702868,0.5723861567296026
0.8466556892040237,0.9046394485381127,0.3046839387511936,0.30930868575158144,0.5544246036575139,0.2547295043082878,0.12297056838128739,0.4247175913315744,0.5684536491591401,0.08543148703365155
0.14103440934887002,0.6139576784734735,0.4086012343353287,0.5155729733495682,0.5177875631665663,0.4676035763898446,0.1342671866367886,0.4899429340256002,0.789154992482061,0.08626915328051488
0.6276190616888744,0.04877151949501424,0.9817314591085384,0.6940557825709933,0.8532933277476407,0.3468477710027881,0.9743971658242103,0.20179872376443975,0.3693185186677599,0.7229664600683313
0.49448843182827384,0.465810690503735,0.16231955855116076,0.05353519980545696,0.9430414281221661,0.5543911897061113,0.8943376914967245,0.3643175966575486,0.06588770239747388,0.7392153790760131
0.27139387588059694,0.12431523053427751,0.04096049615179842,0.3106802815212375,0.9911861591041664,0.9874082139586038,0.0578068748266618,0.9901435430065046,0.8843488358083995,0.641438033242321
0.23960845999730918,0.5547972303196869,0.9824089872737075,0.25602213497051074,0.8322964354767095,0.680720832073674,0.6750687465542767,0.9497882884848218,0.9699806359789891,0.9244871363024223
0.5215167095967645,0.1919761937923148,0.22810440311041225,0.6355741885237434,0.01905557300459837,0.1261235718681979,0.577043661673539,0.28336672351819636,0.3820915974132014,0.2554981561070946
0.054716671969659014,0.6764540123071724,0.2854352380774722,0.2591133818360801,0.9420293534019039,0.7108982701766307,0.714821922044888,0.23216714823880868,0.9579333245689666,0.7951611321480259
0.29908768606899905,0.4703906246593783,0.00862734041681601,0.4650458370050826,0.1364438736841267,0.6636133297309393,0.9952350076238584,0.9258139240822625,0.7275661306688364,0.8046782774582427
0.805521344713497,0.9544580064269438,0.4787695377680601,0.21282664615841962,0.73993430662592,0.024516838956298526,0.38860653075414986,0.08151493446419034,0.667580067622117,0.7567774917928249
0.2437861989536625,0.673899307192543,0.18508456445028576,0.7096319821985988,0.7741411856949333,0.7260765537174891,0.28137278742735905,0.49215711848737975,0.46739121051373966,0.4234269794568162
0.11836748842834377,0.6962830977058605,0.2775424620237188,0.46344978288001526,0.40621419518646906,0.3733546983046143,0.5710598887612417,0.25822453343921004,0.1634302975019759,0.6726820481937562
0.8367652790545215,0.9565405999852004,0.7719750452369082,0.6676783262764224,0.8152561826468553,0.3451179443437056,0.6040534222037188,0.14308043701607664,0.26389149161334724,0.9488267256084388
0.26479633924863033,0.9958213614760544,0.4946849129003189,0.25158106831354243,0.10607812026520069,0.9373309208324327,0.41238911082052854,0.06903606134248474,0.8335139682976895,0.15180550735490106
0.03736881550336446,0.09566450278731153,0.662141518447304,0.041524721014307264,0.5232145890583297,0.36435899609542466,0.2250201190927813,0.9690907927925237,0.9319281534197255,0.2771784568832538
0.9504951166036311,0.017069355832031508,0.9599682836534696,0.7645886846241701,0.40740392361340294,0.7767860610941203,0.42251646735683257,0.7105044783023579,0.1829125748290118,0.9389518079770177
0.5935917884344775,0.31251277342907513,0.562576583302034,0.04038765954651835,0.5674058885448972,0.8147996471479582,0.770817521549072,0.3287869273345283,0.9685026690779057,0.771932507781326
0.9772416630716082,0.3533739399992666,0.7105072437207586,0.9884596433653775,0.30667139171562074,0.17318252330464146,0.06948213891481714,0.1873994923015151,0.19987431993071125,0.4132339911766819
0.16396223645949737,0.1950981171347167,0.7170221821637,0.48115376311136937,0.3724863640145504,0.11744990831589375,0.7376532374482561,0.40246648345541736,0.7924781136424343,0.4978734399527619
0.8515475341564345,0.5264062878720295,0.7055026825803653,0.9095951371125284,0.626884697191042,0.21181404816566207,0.3838329777727967,0.5712642642983787,0.5046350164577936,0.5211258242012273
0.008925187000771828,0.3897634082979745,0.0496552816144753,0.8152737054260227,0.4591509182315393,0.06636952663833995,0.2578022178866116,0.9833610606192634,0.5568444794663754,0.7304002153079899
0.8578545073279419,0.30829843727724726,0.505426385744799,0.012545856654669008,0.5379780377018508,0.49005432192675735,0.747927276180952,0.17344042459256226,0.11539450794958095,0.026076133416078395
0.8775647218722464,0.15177954686296335,0.537161159106585,0.5745090209511908,0.041132546164261874,0.6059311580008362,0.4331226905262737,0.4673106484699312,0.3664222515639681,0.9474411894554027
0.6910340713428005,0.5981934674758964,0.12683101152614473,0.7885912125266556,0.362669741334543,0.7288680454872685,0.8185475139522075,0.6048164926612882,0.5576286934516814,0.21185152166446286
0.617541116896804,0.7768444166847875,0.632120049165156,0.6145904481765481,0.017340117527674503,0.3541782188681576,0.7465739395894884,0.3048803460416616,0.995592592568329,0.6948786295350519
0.364033002348771,0.7946089596094479,0.874190559622309,0.17884901118199747,0.25206771795093963,0.17193810257797593,0.9881712045326734,0.2376257109380263,0.9433423523109726,0.36308467244522447
0.20234544049413739,0.520043298888696,0.01136325745186717,0.7348989392031471,0.2558518282220017,0.6573981061021322,0.4512243954206172,0.4454572467742294,0.7494019525073985,0.3218763479682243
0.6987511622685738,0.8991839305926271,0.04269547016847308,0.3702529772897518,0.4530258231121428,0.05386814520532246,0.7074098624465036,0.5928035744043619,0.873696195722863,0.3460476103195509
0.8196863071559385,0.38858708285739085,0.20098983154429728,0.6391727076828914,0.34034207954513374,0.9820315486941765,0.8562964969902015,0.8187563747740492,0.3569270344582367,0.47732663813037524
0.8646036533408109,0.052584227329169564,0.5358740754992182,0.13991745223829144,0.7612610370204084,0.4235858386332271,0.3752128702654356,0.27446319039186584,0.3612683099191627,0.8007858207985662
0.5184950440222807,0.6879654897650388,0.7095831946455138,0.7453671556008439,0.7897803579338321,0.702427983160667,0.2666133571369991,0.19339463778261134,0.40749168322280527,0.11462987726008178
0.4690511328117889,0.32250457698587776,0.7305692977249992,0.628658265089986,0.7511330378253305,0.4396265239974573,0.6807870816403861,0.2652762069563189,0.30246631470399354,0.529098974206958
0.12736247824344737,0.27251098858804845,0.3585044207672966,0.781056442990683,0.5674823943999963,0.7048014447568006,0.15807460563518527,0.19989530004520872,0.9166541336153474,0.11535721106777963
0.28774290827843363,0.961795647577754,0.09651188670302335,0.31657967977609647,0.772303893896313,0.1228191796037651,0.032412373155677354,0.8584456959895502,0.7587966620366183,0.8905271900907236
0.27241923820493896,0.3460221913652799,0.3210422263011047,0.34710624478619456,0.6415739682740903,0.37894677718419356,0.4052488865505389,0.8632019025853829,0.7672567660345153,0.5377477093268755
0.33852137564900975,0.7865334999300124,0.2505889051821798,0.1382260817709322,0.5123962419318955,0.15267699264950352,0.4713952571679605,0.3547402709418791,0.9371574768887297,0.4613774429949926
0.8246392285222398,0.541035269211099,0.3776723958911409,0.7212675685664794,0.47572597307530173,0.032179582349544544,0.5292196138455326,0.6165111232949863,0.3114847223834921,0.7134833038616895
0.15814938290898672,0.39113476020811233,0.9407763268084501,0.5293175059611772,0.5734788495227149,0.9459389601239455,0.2224939800255108,0.817628926176235,0.435800896268418,0.5066535073292897
0.6546050132995959,0.6350536925126459,0.2642704604052668,0.9603975984880144,0.6989936620655166,0.001462259437510216,0.4378509514751495,0.32781919480863286,0.33840881268020395,0.33500652471491066
0.8165888029429783,0.06582271637462422,0.6420535272791134,0.5455591474262107,0.9055547706253193,0.25282119807674164,0.032491267468828244,0.5291891385853844,0.808478043456963,0.38022022409152667
0.0032747291458710137,0.9458852635706576,0.2762654195196218,0.526606956457647,0.6997253208879131,0.9465553742747056,0.5773749535718817,0.3314395210540316,0.19420487738500825,0.8218697525972589
0.029784552616154425,0.1499623880430857,0.045731334100395205,0.9879180679317667,0.248578961531693,0.6127281759661267,0.6651661852863417,0.302615586033545,0.4621641987954569,0.1514062765668962
0.9604575652189696,0.4816324223848465,0.14267349503279791,0.354858697204823,0.5946841579076484,0.6153740809162889,0.8310436621941226,0.5927958332781884,0.7485616665653815,0.009141207186665001
0.7358607862579382,0.2944111214715748,0.3142062153771952,0.056005404748321164,0.47672187220186113,0.19766031157521136,0.7941376342177725,0.2450583513431125,0.24856674445047044,0.6139020816240869
0.052679320515442773,0.6189006632867444,0.5269148908432318,0.5564064143289371,0.2373800446815144,0.538619139094685,0.29288175661226823,0.6349913984584961,0.8548232546818444,0.45192331151672216
0.5066339923382239,0.267984339135541,0.9753799690757924,0.03234656176163575,0.9380172174535301,0.08196766311013481,0.43648797611019396,0.8158251881760382,0.3794932940408857,0.6280120814576411
0.5300230157747532,0.1938774700435476,0.08072956084345007,0.979735451962858,0.03326432754008957,0.35838905776007934,0.8671145776400438,0.014800091520877912,0.3547245277460648,0.6964322895090641
0.6501609097752468,0.8599122391211371,0.4812128527316345,0.8278937528799714,0.5204345616507401,0.7476654264750815,0.6075170925013157,0.06792755614000456,0.09891077548520211,0.15995207060182715
0.8576311340461059,0.35647013148821305,0.3880452443300534,0.22340336611212996,0.3828215324593023,0.7008740276414842,0.6155270971775277,0.1401862138148149,0.9314057423937906,0.3070778961784719
0.8238568123482138,0.6081844849764284,0.9344175733058014,0.8220644863344884,0.5793887696753007,0.8492850537194178,0.8374027977764247,0.30889970221328267,0.9650859169037412,0.5931081848287966
0.9670665231340941,0.9173059999197125,0.756016461273432,0.22886858265715793,0.03953431876714586,0.6042027896671573,0.1669862028087531,0.5458977489703452,0.29155226972690573,0.2381924258026279
0.7010170046292893,0.43641723077308436,0.503184938891307,0.2601110396213534,0.8466442238793717,0.3653838023462139,0.34942262512457845,0.6196112599747082,0.946278102889618,0.43703010480044435
0.994257251008994,0.23670854475761682,0.6480658347718904,0.27038754226482986,0.5151007294464568,0.9863594390166242,0.2377871381125839,0.16030694646576227,0.49464419986229935,0.5751419159607569
0.07182345914133625,0.6964691480089306,0.2792959971341983,0.599999656518004,0.7733003001273545,0.7985386441126624,0.10571090628541191,0.40113043110793933,0.4055715084092344,0.5168935640213438
0.49544848413202025,0.309874637206353,0.8936401969129929,0.0011673287509696983,0.7072128608169466,0.09055151965293806,0.18416964722176554,0.13517383342257416,0.18934857279957096,0.35557406455074436
0.8667097658911377,0.8571201698276536,0.2567238011851385,0.9565777061952669,0.04142798012016602,0.7686342445298007,0.8504164862259959,0.4201512742798623,0.989867223386878,0.5136960478584853
0.39790273229949835,0.7780276609368745,0.24675300015219614,0.6291633595522542,0.5040488996507527,0.9102486851902056,0.2751924272367057,0.8460682252728359,0.2945072743571716,0.35709042606175045
0.1601576528488149,0.5782130878742083,0.369946225488867,0.21368764365358772,0.6315490225079431,0.47242833306167886,0.5208809336822331,0.13228814370481534,0.6823326097229535,0.5851056576595872
0.8428965782740478,0.18631559042478008,0.26701527446264073,0.6315430926037726,0.866691046874835,0.08339474011918069,0.05197126019996079,0.501631659196253,0.7068970704192414,0.5074752420230887
0.9962451677173995,0.1450731361211759,0.1368540181640533,0.4657423275346262,0.293694744723198,0.8278490763833403,0.6890869311369403,0.28517086795691493,0.4321345291621749,0.8047700544931005
0.12294213683390132,0.15742521713236024,0.3972644701219912,0.3100199453448048,0.060089859327871475,0.17199099522449268,0.17228353980591993,0.7917421820818933,0.04591869253288727,0.23968841703054955
0.7135423976357861,0.16402626943658205,0.920348550870356,0.05441129267754352,0.5352392736860382,0.39963605027257243,0.3695756491914167,0.30445739847270514,0.9969368434706952,0.08962769691397077
0.1986870290598184,0.8904884699960581,0.9265095075905698,0.8489910205908857,0.8814487841109793,0.8488778785030279,0.32660256361968054,0.4328177710569351,0.0923404451976595,0.0071368108182885415
0.15632427461929965,0.9843199006999978,0.48193602498720833,0.07886218277088863,0.045600142327344106,0.33596403470630576,0.8573984284276298,0.44177776747984265,0.02279749871629788,0.8841771348411993
0.19343445140687576,0.4850899424840367,0.9226682889930838,0.5442427208420735,0.1712024059789906,0.5869847561201393,0.5332037338812144,0.3586752920633366,0.2985578493983927,0.2970052157199575
0.24191405835973068,0.22701245403228953,0.3194166640456446,0.1450247611706541,0.4882831469614012,0.8320969097928417,0.10311592958470339,0.18154019024947343,0.6520479307375174,0.6931227472800039
0.1300957062398359,0.9985470680366049,0.30691560945446494,0.4899051768232069,0.9600923475288068,0.7960961796947822,0.050948032543261634,0.8323992742764056,0.9447360502244949,0.5035246136862976
0.7911334191892753,0.6024728028628543,0.5747440028937412,0.5986948455707977,0.5605131328975254,0.14190100145256312,0.9383163341845845,0.9092155097903074,0.421682882495511,0.888543198281009
0.7180175213922442,0.7634407254469212,0.6938621411946152,0.5438437968600576,0.23564702807675786,0.3492466662758198,0.5900972439357386,0.8184376895719826,0.2295042363485318,0.7075280474420916
0.7461779176688756,0.43968574932656324,0.2661206263703926,0.6374286620424862,0.4475588452201068,0.24088638528246542,0.833117266717981,0.2135117368455408,0.9024497474796452,0.8667010368861833
0.137382135415688,0.20622033937752993,0.11731730363003579,0.15380554097639987,0.48441322385886376,0.8739604544941807,0.20015359630586993,0.9079976393642699,0.26479747047029734,0.7506470009406465
0.9228983203100747,0.5155603670736895,0.24407649226791372,0.4694887507065615,0.8541572157299232,0.15068244011336096,0.5887355963329115,0.1512290490230067,0.37950349068372635,0.09398184343715077
0.7325986223357335,0.9109450294487657,0.6947278139245123,0.13173728546953534,0.43041470811829174,0.7665937633788784,0.30941118073102514,0.9731662841003716,0.7185942189659442,0.5531279802283812
