,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,channel10
22,-0.6229536503895738,-2.08424790065999,-0.9586378362239795,0.6334172729832865,0.086239134074913,-0.8611840958655456,-0.5410273161440008,-2.313028533772692,0.5561067931248415,1.309789529267364
23,-1.0244980142782851,-1.7188679916921332,-1.2814459805294653,0.3766847130917275,1.1874611654893177,0.0868044643939489,-0.6418486403762497,-1.4542586441983887,0.14404691134936956,1.5612662845202843
24,-1.1616073094187715,-2.16571338463023,-0.40047107735088683,-0.7262664703288244,2.28828518383962,-0.7440609587438436,-0.3555953233617224,-1.5113795622528308,-0.8662384438391845,1.7712942333617474
25,-0.4722977587750817,-1.9048395875403676,-0.11004846694751705,-0.8085113341495325,2.9389186743997575,-0.9540221868947368,-0.8486248603035176,-1.1521331994806894,-1.5144837329478413,1.7831423132887116
26,-0.3947408377809292,-1.9881997727804015,-0.17021859929856611,-1.4726638784154351,2.786503872855308,0.14444791183937233,-0.7419571472645375,-1.0999550000267333,-2.3694376747745496,2.0204332185939466
27,-0.7709306228219378,-0.8332079813961929,-0.24505685533677526,-1.737764367575355,2.4250901794078152,0.10289646213071953,0.05619413724849041,-1.2744286479598514,-1.7644473816237907,0.8716151024601284
28,-1.1095035080511015,-1.3849738336075275,-0.9631528195256694,-1.6998697054757719,2.058950357352071,-0.31186971833876076,-0.12510998770557671,-1.4782544180913584,-0.8013001985414704,-0.3660809611865831
29,-0.7435913981286101,-0.15527210528844665,-1.775973545519507,-0.7016591152789083,1.425708430067155,0.0491847825022385,-0.3795808420728925,-1.3672154346829568,-0.6328049495549929,0.016658967390801784
30,-1.2722816249417161,-0.27582892469971965,-1.7630610546044492,-0.044789983484980436,0.9095962114983225,0.34132170257722155,0.39939724197447146,-0.8787671179098415,0.17818557403498558,-1.0203157990509972
31,-1.1131722992482425,0.39529185741956324,-0.8224674101756314,-0.10910658758900287,-0.08366689281089074,-0.7817212500024822,-0.3780160835337738,0.4563167532495342,1.2390817243950645,-0.6486859285332526
32,-0.940519761535347,0.5594935544796433,-0.9444284404300798,-0.954491754846831,0.6022329627122911,0.03360814655018532,-1.1853283610986725,0.9160427159917898,0.7717129438297756,-0.6510917461995973
33,-0.17423112447598835,1.6202825728893981,-0.938170914835466,-0.17393452397617407,0.3792340260338413,0.336642517844418,-0.3401101733321128,1.2128046109942257,0.45141955929361977,-0.42469527427406006
34,-0.4843774185239709,0.8742118716769005,-0.21422457382160018,-0.3196840227679688,0.5684243057791264,-0.31938734675969394,0.1573613076971928,1.355668766200843,0.16234390558827902,-1.2653353599384882
35,-0.5173344253110257,1.2896238780985343,-0.5796908787620045,-0.8335190376958481,0.6862781059436677,-0.751096745179869,-0.599754243734001,1.8775267763974084,-0.9942476874837956,-0.06174734237566652
36,-0.11631525044763869,1.039829687076612,-1.5524815449728604,0.5113390244088021,0.8379618926514114,-0.6262505059389857,0.14190172038489776,1.5341363776663137,-1.9857309321028556,-1.0864799959201095
37,-0.09613211274296601,1.087684786929162,-1.0012111755052038,1.6631390107761956,0.7506391387684463,-1.9144662099325869,0.4878635037226437,1.7230967554425598,-2.183499399133372,-0.9652403586188482
38,0.11001400317008117,1.0254867727342794,0.3819992995710437,2.1303317353534856,0.14311041383404174,-2.63745756848642,-0.2669111693666545,1.2362097216666847,-1.6729661363165462,-0.7079112353439532
39,0.06231996823201681,0.7896052821222869,-0.48844666420117233,2.5747054376204144,0.45112564557765517,-1.8286597330568808,-0.005695023638363442,0.6574918791825128,-0.9239397410030121,-1.0141757728174008
40,-0.6348438400983937,0.960457744169992,-0.01884917117093392,1.9523308187014117,-0.43573181369396985,-2.0327625287387194,-0.5001968055967354,-0.084487964722412,-0.46101195813838197,-1.380294637687245
41,-1.2189943361229216,1.2177572732995543,1.129045443346234,1.2196673379683074,-0.44247076798363905,-1.8437134160830821,-1.0967991231947134,-0.1061629798341856,-0.15416587214982477,-0.9077800501510117
42,-0.8191013147599119,0.5652726182690014,-0.15955591251858592,0.036034793721085714,-0.7160047678313531,-1.8239337473870796,-1.6048068535807287,-0.7392860534242256,-0.22078518417251408,-1.3101926342963606
43,-1.410252764006465,0.6533787794152409,-1.1897295186961578,0.04381298628638721,0.29686409519594703,-1.9730390876742185,-1.6309272989835333,-0.32649384020213656,-1.30606789215136,-2.014309526258967
44,-1.0361764173859982,1.5364717154101188,0.04152999444151996,-0.8373015741469322,0.12404974336113508,-2.1854110413740733,-1.5540829079194338,-0.3462548911925196,-1.8294424923251977,-1.5310259231154655
45,-0.4243288523810805,0.6400900746344361,-0.20598719899466628,0.18635772477040186,0.290079185075949,-1.036010236559424,-0.3888249908989997,0.03369407760220295,-1.8390457635308404,-2.071970493176827
46,0.11188940430116365,0.16082504792459365,-0.5064142946788205,0.7188001665067625,1.1429990465178155,-0.1749280877163525,-0.6736712125097838,-0.6348873485186729,-1.4744458674744352,-1.3968396128792926
47,-0.003244655405252475,0.6654652918614029,-0.07190221020087585,1.1420752777516512,0.31820242737188675,0.9072302375415047,-0.286571749134923,-0.7695862029721959,-1.3305065488453456,-0.34000439375326486
48,0.1384101317517975,0.21856850638541783,0.9521289958308051,0.9432196581054882,0.659735149854958,1.5093888342654693,1.0376888259534678,-0.9282902876161624,-0.004923171978833824,0.16512280696543896
49,0.5389857466289395,-0.12731604056690204,1.010464089633244,1.8055267443842193,-0.014523865192205953,0.9484642150227538,1.1428011603628,-0.5469162296475396,-0.48692797760242673,-0.4515375487311905
50,0.05049648274863023,0.9912936914778635,1.2558776130209344,1.2994263183955472,0.3212358694949837,0.931083810085297,1.4470155041677881,-0.3300646361943875,-0.4338800490183237,0.3001844660172103
51,0.151711534256382,0.8631321515136188,0.5159969607442408,0.8034593260905978,0.3532092873500705,0.4670565492603588,1.6592537528352722,-0.5118217984355277,-0.48881014901516484,-0.5920494430214747
52,0.5964275567189221,0.21537650193077765,0.7646683861856532,0.9509017140353887,0.5669116526335689,-0.0706768925102121,2.1806251843324462,-0.38592969863007337,0.1285870719225342,-0.3501651569174175
53,0.49816079561852034,0.7568318892093029,0.47490606325407425,0.8129313492922308,0.1333639475658216,-0.4144902058703284,1.7308892895107404,-0.1576845176090946,-0.6953938257797619,-0.7852961001489844
54,0.6033615167722552,-0.1799528243951468,-0.6485614444171585,0.40098580605134343,0.10726191172851807,-0.37309041840553414,1.1287014906074422,-0.3910680135231107,-0.5898440669808218,-0.39876457553331973
55,0.9190881823806044,-0.6308924879059589,-0.09784549610707807,1.0149256708354701,0.34474888367533946,-0.4514666457893763,0.6745161860094565,-1.0198810097239994,-0.21613930337988832,-1.4928765598658225
56,0.1779302767419754,-0.3501467072612581,-0.3448552690318162,1.4275310224891917,-0.8827139254922803,0.1628854951523586,0.8782203993711385,-0.4198201026658333,-0.5061959774934154,-0.7606948339097498
57,-1.1242556143758928,0.46194607977465113,0.22687296206486202,1.5479503669790962,-1.1536763462876702,-0.44327645870619714,0.21849850566595547,0.4752322807169763,-0.4573895566610507,-1.5190723866672056
58,-1.031461809250487,0.752200759480441,-0.7239877946255288,0.7314151558494932,-0.7904743110962196,0.1695812589059982,0.34244750137935287,0.04146478386528706,-0.42206561376128393,-0.5858895848588958
59,-1.3132288069501077,1.6768571542016597,0.09514732475484897,0.813854494529733,-0.5426608911201222,0.9464930923275321,1.1042949814195995,1.0725587953616842,-0.4417727709412849,-0.5413174241008677
60,-1.3457262351570043,2.065038120736907,-0.5092261064385171,0.9949531124156407,-0.061362221998154234,1.2157487773329263,0.300799718972543,0.9123536922193763,-1.3166767941750428,0.5498710339770517
61,-0.26143669131360175,2.685971769265399,-0.03202578092670756,0.9189458245450309,1.0104458535648446,0.39273746732264364,0.021417013216661757,0.9644056869997449,-0.48767543981658307,0.2116481900999906
62,0.40672428093913265,2.2782911074565035,-0.5230249965602589,1.0325366369140319,1.256290761138428,1.5814977960765575,-0.16855578905466964,0.2970778895847549,-1.0922824692266413,0.8812921482985211
63,0.9505878149154897,1.980580699087181,0.12630019888387287,0.8596687034304396,0.4663249748083882,2.0451328578165304,0.022702144683385904,0.23663341904497623,-1.050718935193272,-0.13252483593825504
64,1.4141522070973274,1.1522459264757412,-0.37607344329879994,-0.06817739581524805,0.8498001967085247,1.1482259369121144,-0.18633854997111818,-0.8228326396338499,-0.6274061771860808,0.24524327858647532
65,1.809407191960803,0.7387859891047809,0.45551065514126976,-0.19329287549313748,0.7322444548412624,0.20257151950192834,-0.2162085175795578,-0.22026938570335397,0.09526138940239146,0.22013612854872724
66,1.5954112304122834,0.10015697047175488,0.4634373316808919,-0.14556417660069787,0.8105096795812456,1.080721127547586,-0.1940748140545164,-0.17870222624766546,-0.1931570530580383,0.7420431804210528
67,1.4156809008592144,0.3355450653011208,0.9520711774619935,-0.5841796941399184,0.3563585800293396,0.012648755096657686,0.03740297931588978,0.567697236571456,0.44861848160363493,0.5665308728863349
68,0.2797844976411341,0.5845029627622802,1.4979262558579693,-0.6610363229789986,0.20208319647314463,-1.1875211091007247,-0.8972160840848115,0.976285802748073,1.0656868448530998,1.6569657952384733
69,0.02818376722441208,1.313789389663462,1.1560405100258366,-0.3688589417659268,-0.23489911879729256,-1.3063145593403631,-1.238834722082341,1.0340294025060874,1.4757831352673583,1.6610490475521562
70,-0.6591787707119586,1.022864692323873,0.786134166722019,-1.3044188158240018,-1.0090601972421405,-1.1893780886030532,-0.6423454448361406,0.8839816992159959,1.9090218806830166,1.4176261773652081
71,-0.6172522029938164,0.7387086912166205,0.7781896637702187,-2.0288673529324486,-1.8393587671057188,-1.3713130555489421,0.18222738331617036,0.42493990767361595,1.1237834751568379,1.4730870268030634
72,-0.22585520312674603,-0.318278880330886,0.8345137937569728,-1.106116159860169,-0.8201690974949193,-0.07410547652386973,0.10831266811433926,-0.4343708023131721,0.4033905573785889,0.5367495880197037
73,0.6684117273647764,-1.771998072924205,0.8508710204303963,-1.112754829825981,0.011777373871086445,0.46939770699558003,0.21381363562295227,-1.658478875532182,-0.3668576869108021,0.8393631146967168
74,0.006971793182044881,-2.2001485939945975,1.046416133827942,-0.9530065763865547,-0.553672696386728,0.42520717444376643,0.07845248848174564,-1.6310668084178612,-1.0155325972325404,0.11710938112464299
75,0.8084844818161986,-2.6907668150700697,1.4738987604389315,-0.07467533743258302,-0.22578295590605435,1.1292543094080152,0.6092094097839521,-1.5083066839753252,-1.6492380892760747,-0.3730593632188631
76,0.9642144977463275,-2.0795201758953263,1.3064229124307296,0.862458324402303,0.40582828466077286,0.04903140394536176,-0.8401927635681237,-1.8539683028539544,-0.9823123539041658,-0.46021824743982187
77,0.7816124403037291,-1.4148219222032963,-0.06673865396962347,-0.6178063154725881,-0.3597088500991948,-0.17779085063507852,-0.4622882784893082,-1.5076335790002466,-0.4203307619625042,-0.16022272366096657
78,-0.3396639945460071,-0.6921814489501372,-0.24068540715918946,-0.06332844820297129,-0.8889715059571797,0.10085019582657945,-0.003963978665269617,-0.32091859583317933,-0.7609813460559846,-0.5135179414920814
79,0.18509153926800717,-0.645676026109272,-0.2976048253965852,0.08334547705856073,-0.8935892351981616,0.11545418563862683,-0.49873784149102224,-0.3266468811647994,0.4175503840370814,0.2412509544168025
80,-0.1106312453545155,-0.6084754208857056,-0.8793187127142502,-0.7547193553093272,-0.6741045860303625,-0.9333424598111002,-1.4483161442513344,-1.2875580368085608,1.098634704941714,0.7417395390130265
81,-0.02082126700419636,-0.024042326573152892,-0.8498495264862184,-1.5362282219093712,-0.8949677519876055,-0.7502162898784782,-1.3784127905064965,-0.7248031412094085,1.112802152878805,-0.34439905080249683
82,-0.5773213232146936,0.03226084679395704,-0.3136606094493012,-0.751607708941624,-0.38343077475004395,-1.2541478214302975,-2.0340643883005085,-0.8064150894716422,1.3401461067594114,-0.6485865182200794
83,0.40268003810183467,-0.6696351424843144,-0.06957739157260222,-0.2574409078177166,0.2328013248320524,-1.7369179856409476,-1.4707977299064416,-1.7505163024900658,1.6122107809957067,-0.63841252445616
84,0.2584651772886619,-0.39090097200058527,-0.13166337400496392,-0.942351989811067,1.547429119335217,-1.0044948770092617,-0.13589502073493262,-1.4742111620222016,0.2307146442013194,-0.4641078991721396
85,-0.20236754607636526,-0.5195674115829332,-0.9523707383038704,-0.9415261666805201,2.1365874338988817,0.18076136369267543,-0.5094748633609257,-0.044995503495761896,0.2600908847559895,-0.35641917475297896
86,-1.1560797817795399,-1.0646925903012958,0.08934833164180397,-1.0233700499307823,2.5650982545178804,0.8343041625230054,0.36066513501501113,0.7568835466074746,0.8809134918259022,0.9521163372370834
87,-0.5583163660909397,-1.7222253872978968,-0.18809012450154292,-0.8390577741192721,1.7959952728514672,0.31041603768638404,1.0585075414948641,0.4414038667211353,0.25153074430272554,1.2160346602353624
88,-1.458384750642856,-0.7441686712871881,-1.258354612084628,-1.5070945403304994,1.932836588945422,0.8689311215349623,0.6494013152290681,0.4877820087554671,1.161619954628933,1.328624680069072
89,-1.7653725320378466,-0.7370322043455261,-1.494592176096516,-0.8750470902040928,0.6889689478870132,1.0364963709509722,0.8084215655431187,1.3452896627016835,2.184676786088319,1.430716272355706
90,-0.926222169525215,0.5564987233245782,-0.8216437161855672,-1.0253424534966469,0.30150924467552875,-0.440741974462417,1.3297817573554436,-0.04235251475139109,1.8495188609321689,1.6105920381390255
91,-0.919658659194306,0.7420839316269888,-2.0471968486827703,-0.3286339814051686,0.2118270568692214,-0.371158620684864,0.7092932015537416,-0.7412390644764831,1.0724381474430462,0.829171867203781
92,-1.5530333400160525,1.527896440262336,-1.9712064911426974,-0.5930033120061338,0.8088708731306068,0.008135772881332451,0.6998624148602977,-0.7796357901123991,0.7343540765532132,1.4797841815376067
93,-0.3243821089312338,1.9643281892437394,-1.2233548417007665,0.0345197894666621,0.6133718364809856,-0.5530331578476472,0.5252845841729082,-0.9156875023092736,-0.33874156656580856,1.7194308440554207
94,-0.37825613300686384,2.7830559167602633,-0.4762444265679453,-0.29334503478540497,0.5665442979317568,-0.13310404446417656,-0.3933156716297159,-2.2241441014836436,-0.17492988035485066,0.7012537955651723
95,-1.5850756863246445,1.4448813404104417,-0.1943866295399043,-0.5564511010729652,0.23233718017096108,0.3882713452704315,-0.6511377141664116,-0.8686533265658365,0.23379300300253694,-0.04669703372995123
96,-0.47478820058140575,0.4214069683167367,0.9966732981463448,-0.4720419983780384,-0.333214513562342,0.46606831252813835,-0.4286867692438503,-0.5351969473958469,-0.20605481310633106,0.7572812792927462
97,0.2718213016340981,-0.17658508556845073,1.434794156108061,-1.121831607992152,-0.08463809490998271,1.1433195817264712,-0.11385670252495328,-0.42743525797657556,1.038711155328991,0.9120657099379037
98,0.4925191976437869,-1.1164411583895457,1.3403130960283078,-0.6291371423180847,-0.8689352461883098,0.8795415445692748,-0.9563732583884673,-0.35975194952604167,0.9397307412451733,0.07679082253491348
99,0.33410200540683815,-2.3641304850190474,1.6820637423357478,-0.27653183093891615,-0.45810261734171115,-0.3782946992779464,-0.44373739432495435,0.14945732764183728,0.8762829852868727,0.6164954056098637
100,1.6132318138787098,-1.6929473620342466,1.7487134134242346,1.0567549505614389,-0.29823120173699985,-0.612324468711071,-0.19343875894237675,-0.45809658939125714,0.21562193888301873,0.9969395316582901
101,0.1339618008915706,-1.1122143876311368,0.3494875534521824,1.13460309168221,-0.21843129188930877,-1.702223675577742,-0.4530383418296145,-0.04139465148281324,0.7937782957999235,0.6716963069361428
102,0.5491363974023518,-1.1187811786823816,0.26164300531821105,1.0918403076033665,-0.26381247511774175,-2.2004379699049204,-0.48911474790172443,-0.2786371918320623,-0.5252584068113789,-0.49149180049348645
103,0.39253718425130046,-1.432906158070759,-0.004804165900667651,0.45604523519505635,-0.6733043903956907,-1.5365283185208485,0.08400467450918357,0.1488383714369328,-0.26774963526509576,0.3416222966675542
104,1.220602668842379,-0.8048017914385921,-0.9119764752420986,0.9282445865863906,-0.6884427691682972,-0.5985094092657773,0.2114989289888922,0.457863868479719,-0.6308630351051309,-0.10443850706332095
105,0.852962767635326,-0.41456835871518594,-1.0247716106707054,0.4751409616444454,-1.6284317069652259,-0.3800986752676663,0.7832005436737419,0.05104687318254947,0.1282330465199364,0.1665348381317796
106,1.410861152137934,0.21626317624327085,0.242606841426132,-0.5023565045979171,-1.9477781895060955,-0.21813861154984363,1.934306078847072,-1.087827486161609,0.7258183270181918,-0.40630610794934635
107,0.38101209332461217,0.5462046456189544,-0.5168087705861274,0.607120098540862,-2.3828497573971537,0.038595077491513065,1.4666844593784416,-0.6724080156679545,1.70609155285921,0.05500427775997548
108,0.1000839027347015,1.7108123660088939,-1.2768431513775662,0.29339913995846223,-1.747662214432274,-0.8083630246973478,1.8989775709388037,-0.48075735074119463,2.4904152542513134,-0.8828892405875653
109,0.3022052625601955,1.384203077805912,-1.1628549533819417,0.0639042582930142,-1.7820940768245321,-0.4199673610685879,1.958472242969911,-0.15403199665481115,2.18009955625448,-0.46887186552062465
110,0.6903572096474533,0.25565870951422254,-1.3107929208392057,-0.6651555268155254,-0.6348811276009033,-0.313484324619551,1.3731848194036094,-0.20048456011253096,1.1993364498914871,-0.30370603788546585
111,0.9330275193171412,0.08948653951676513,-1.5638079621508134,0.2049710659426971,0.19433456910276056,0.5003769413499819,0.235966170650362,-0.26803350374851365,0.37082872736391076,-0.6911796493286507
112,1.352040192231286,-0.21831888096521415,-0.45832920051146225,0.04179388143565452,0.9581160440900773,0.16627847502443624,0.5977707976380232,-0.5432029272930738,-0.32020265274617415,-0.3680089924627579
113,0.4543499416568408,-1.1948025119228678,0.02709509805258445,0.6727551726583848,1.1346214457592472,1.1649203315906576,-0.2680146701775835,-1.1432457701502226,-0.25378305986156163,-0.7277784308297873
114,-0.38136909930472473,-0.30162723171414274,-0.13349608529995466,0.17727806396304724,1.800757017443014,-0.15325687035052532,-1.5665056968056557,-1.082632912932941,0.36756932263063447,-0.08337826942784099
115,-1.311730849321856,0.15560867138107753,-0.463710284449381,0.4955034904449034,1.6161855777609293,-0.22174074608948902,-1.5191671251624246,-0.18352115169338096,0.9952900488564582,-0.49359505322218145
116,-1.5944816492164144,0.3091976362313604,-1.1692222105210284,-0.4370166752368632,1.18842687189827,-1.0651518147680696,-1.1964185105047431,0.06288315873093132,1.8142350007357873,0.04716944059376706
117,-1.0358287117956804,0.6497128069313812,-1.7116537366487874,-0.2947761865860058,0.7637170099893671,-1.6902443865259873,-1.435297973243226,0.5992831570620862,1.8281788489726132,0.33472300562603396
118,-0.9874604032584322,0.8345527185748061,-0.8166539875041531,-0.6814270744702137,0.7729642441858623,-1.320298623726726,-1.3337691572763428,1.5426754583738513,1.0847056324097974,0.9449627433771546
119,-0.41109523504618667,0.32542243819667555,-0.5587952795318026,0.30742579367607886,0.659911303929492,-1.5064806797768535,-0.6947735260139836,0.732311678727676,0.4347212249232392,0.07860957726462992
120,0.44383193901593776,-0.11118521212901059,-0.06537454109829731,0.6122335914462219,1.0670005346104574,-1.6999786657719527,-1.2822619961547945,0.22221305892123905,0.49845567305794897,-0.16705983539540667
121,-0.08286320654352744,0.13711717709108504,-0.025907629415811217,1.2087555749217553,1.3558838547502101,-0.4820348588408076,-1.1152316082590092,0.1866285494674447,-0.6502635535284621,0.3951400488732695
122,-1.3316336374837134,-0.4722537425316466,-0.5361283080218017,1.6183094307969457,1.0055966317508007,0.4086249457131354,-0.9009716194936505,-0.2927473833650562,-0.4172898594838926,-0.48143798421669765
123,-0.07115324409863114,-0.3312400177762045,-1.7628779190194277,1.3503546435843523,1.0382976941003637,-0.09851752942984388,0.05813935096124015,-0.6361086639360781,0.06628649572650205,-1.257325153268994
124,0.05650506840723444,-0.8620302790645322,-1.6861225617550066,-0.03871948547663093,0.6955286323665247,0.202483490454183,0.619668632888875,-0.7624996183421757,-0.07262318868771353,-0.8223781498491987
125,-1.1436483715695602,-0.00022258703974199773,-1.8631001037896142,-0.02205895044559358,-0.3348748391064529,0.6409459052939559,1.030059734975412,-0.6009202041684216,-0.0009663491668720492,-0.7105547728217456
126,-0.352836940161792,-1.0565298116735384,-0.7885036137574932,-0.7812034145886688,0.03259909834047384,-0.6854779812035651,0.8080133686110368,0.1388253591267502,0.28551810060628435,-1.0128823325955834
127,0.43307150341541933,-0.9881012010677512,-0.7347084643941866,-0.7937712587486812,-0.29944121642973875,-1.07567723722214,1.1262962044214706,-0.30072157540243316,0.11939980999797796,-0.16289593000748753
128,-0.05442551947878797,-0.3986644722645634,-0.2143456629736594,-0.06722721897737527,-0.4139427663507098,-0.8727199218912036,0.7740048608182047,-1.1022914930968697,-0.8850605952166869,0.07229868496781734
129,0.13688392901860408,-0.30196393938238614,-0.10084901011398896,0.18988267095489395,-0.5587480579704377,-0.10070490897317426,0.49250389132682004,-1.2624504402242187,0.17071373833359468,-0.4062039542110106
130,1.3484559031151195,-0.3186619201073475,0.5255160863225692,0.5979122377219691,-0.03133065676618582,0.37590918645942717,1.3507018651766518,-1.7604521398988577,0.341196808388808,-0.18602139463266612
131,2.0718265359234422,0.6931130114124314,0.1883363556543959,0.8997543554518388,-1.4168962310369735,1.1771062625782165,0.9259508302088264,-2.172680740200823,0.20522643086721232,-0.7939582616817872
132,2.340469652234794,1.0710391836374467,0.8376849734647673,-0.20553122832887497,-0.16256942657652743,1.1878373846832264,0.11003711679697281,-1.249023396759245,1.119859431380626,-1.1985046953716747
133,2.8810682664878704,0.09996134461074029,1.0941517126646305,-1.0618162110132936,-0.1707948188371888,1.5540344005679174,-0.4726795713398653,-1.1079431609640364,1.7317242979797958,-0.5510021639921476
134,1.646511285731204,0.6297488173428182,0.9269951867355234,-0.48339440714962184,0.4313690495631402,1.703868452660212,-1.2761806098379398,-0.7094335845824151,0.9187035279079473,-0.22378757151121015
135,1.1305596004959308,0.16492153060986142,0.864317009643874,-1.7442268337364062,0.6284887281983765,0.5398427903975963,-2.305715419106304,-0.9747447805785506,-0.28070596678765036,-0.5942300230506626
136,0.9728923503823343,0.07113979222412371,0.09686317769272974,-0.6265237797012282,0.6314089751879496,0.7921084733409351,-1.2285881087596748,-1.1667826608589007,0.7989965795360887,-0.16457285614384776
137,0.4966793369155591,0.6034381744588978,-0.2972937762372368,-0.059688911560490984,0.10308696944769083,1.6280234258498743,-1.345579373761388,-0.8209414299407624,-0.20874157571566712,-0.2892414744146615
138,-0.8137475199865088,1.1355715631836765,-0.7247864612834503,-0.1467754242774794,0.2826638387286593,0.839566122848755,-0.89940649264018,-0.8637312696038593,0.08145363345162315,-0.2737026840417251
139,0.39766047754223555,0.3406487815134648,-0.7436629408049988,-0.09832722745343515,0.42668327842855486,-0.2575856690294029,-0.984103413235463,-0.7102475011311642,0.5473493941960702,-0.28839087404296543
140,1.1844459231476665,0.08385459529543315,-1.906905462226865,0.6152228410743084,-0.21100995628352856,0.8735535758092436,-0.1883233473424159,-0.48117457776520006,0.9227339021783935,0.41214538382664856
141,0.015936696478783752,-1.0064121486062871,-1.6908829096391877,-0.37783820562406106,-0.18223115880257332,-0.04179815470525118,-1.2571017353626477,0.08631274497207715,-0.5367560128233022,-0.01517873443307466
142,0.5118279491212774,-1.9631509321053788,-0.6555112170281312,-1.2606114452057604,-0.13413195894567642,-0.8251643614604934,-1.1083480900052902,-0.7408261101854791,0.5493083631577539,-0.4322958583433389
143,0.5723602038759266,-1.476562508457107,0.1999722653381503,-0.28483623272899306,0.25124266220947034,-0.24762704201148494,-1.414542508487397,-0.2818623679398092,-0.3629104558870317,-1.3336577186381675
